home2sample.blkparse,fiu,arc,0,1317,1317,0,15,15,size,0.0,,0.01,|('learning_rate', 0.1)|
home2sample.blkparse,fiu,cacheus,37,1280,1317,0,50,50,size,2.81,,0.02
home2sample.blkparse,fiu,arc,50,1267,1317,0,50,50,size,3.8,,0.01,|('learning_rate', 0.1)|
home2sample.blkparse,fiu,cacheus,57,1260,1317,0,100,100,size,4.33,,0.03
home2sample.blkparse,fiu,arc,70,1247,1317,0,100,100,size,5.32,,0.01,|('learning_rate', 0.1)|
home2sample.blkparse,fiu,cacheus,199,1118,1317,0,500,500,size,15.11,,0.02
home2sample.blkparse,fiu,arc,159,1158,1317,0,500,500,size,12.07,,0.01,|('learning_rate', 0.1)|
home2sample.blkparse,fiu,cacheus,215,1102,1317,0,1000,1000,size,16.32,,0.01
home2sample.blkparse,fiu,arc,215,1102,1317,0,1000,1000,size,16.32,,0.01,|('learning_rate', 0.1)|
home2sample.blkparse,fiu,cacheus,215,1102,1317,0,5000,5000,size,16.32,,0.01
home2sample.blkparse,fiu,arc,215,1102,1317,0,5000,5000,size,16.32,,0.01,|('learning_rate', 0.1)|
home2sample.blkparse,fiu,cacheus,215,1102,1317,0,100000,100000,size,16.32,,0.01
home2sample.blkparse,fiu,arc,215,1102,1317,0,100000,100000,size,16.32,,0.01,|('learning_rate', 0.1)|
